Review,Point
"Thái độ phục vụ tệ từ bà chủ đến nhân viên giữ xe. Nếu trong thời điểm đông khách thì đương nhiên sẽ thông cảm được, nhưng lúc mình đến chỉ có tầm 4-5 bàn đang ăn rồi thôi, đồ ăn order những món ngon thì đều ko có, gọi đồ ăn thì ừ rồi ko báo bếp, ngồi chờ gần 15 mins phải order thứ khác, mà đồ thì ko cũng ko đc ngon lắm. Trưa nắng nóng ăn xong chỉ biết bực mình đến bực mình. Hy vọng quán sẽ cải thiện hơn!!!",1.8
"Mình đi ăn vào buổi trưa. Order cái gì cũng k có. Order bánh cuốn ( hình như là bà chủ order) xong đi thẳng vào trong. 10' sau vẫn k thấy bánh cuốn lên trong khi các bàn khác vô sau thì đã có( trong quán chỉ có tầm 5 bán, nếu có hay k có bánh cuốn thì cũng báo 1 tiếng chứ ?). Thế là gọi người khác lại order mỳ quảng và bún khô ( không ngon cho lắm). 
Lúc vào mình cho xe vào trong mát, thế mà lúc đi ra thì xe ở ngoài nắng trong khi chỉ tầm 5 6 xe máy ở đó còn vô số chỗ để xe ( nhân viên giữ xe thì ngồi bấm đt).

Đại khái là khá thất vọng từ thái độ phục vụ( từ chủ quán cho đến nhân viên) đồ ăn thì bình thường.",1.2
"Đồ chay đa dạng
Vị không có gì đặc biệt
Cơm hến khá nhiều
Được cái quán làm món khá nhanh",7.4
"Đồ chay ở đây đa dạng , đa số món nào cũng ngon thích nhất là cơm gà rô ti . ngon phết . Tới trúng mồng 1 nên quán đông nghẹt",8.4
"Hôm nay đi trúng mồng 1 , ôi đông khỏi nói . Nhưng phục vụ cũng nhanh nhẹn lắm . Mỳ quảng ngon vừa miệng 20k . Cơm thập cẩm cũng 20k khá ổn có điều canh đi kèm khônv ngon hơi nhạt .",7.0
"Không gian quán sạch sẽ, thoáng mát. Thực đơn được đặt ngay dưới tấm kính trên bàn nên dễ dành gọi món. Thực đơn phong phú nhiều món để lựa chọn. Giá cả cũng rẻ, vị món ăn cũng ok.",7.0
"Mình có dịp đi ăn ở đây vài lần. Món chay ở đây rất đa dạng và ngon, đi 2 lần mình đều gọi 1 cơm gà xé chay. ăn rất ngon và vừa miệng. Menu rất đa dạng
Mình thấy phục vụ khá nhanh, dù ko quá nhiệt tình :v chắc do đông quá. Gía cả phải chăng.",6.8
"Vì nhà mình ăn chay nên cứ rằm với mồng một là có thói quen gọi đồ ăn chay về ăn hoặc về nhà thôi. Hôm nay mẹ bận không nấu cơm được đành lòng phải gọi đồ ăn về ăn. Mình thấy quán này khá nổi tiếng và cũng ăn vài lần nên gọi đồ bên này về ăn trưa luôn. Đồ ăn chay bên này nấu lạ miệng, sạch sẽ. Đặc biệt, menu ở đây khá là phong phú từ cơm, bún, mỳ cho tới bánh các kiểu nữa. Mình khá ân tượng với bánh dừa ngọt ở đây, đặc biệt và lạ,.",7.2
"Quán lúc nào cũng đông khách. Đồ ăn rẻ mà ngon,nhìn lại sạch sẽ. Hai người gọi 1 cái lẩu,phần 80k thì phải,ăn rất no. Sẽ ghé lại 😋😋",7.8
"Menu ở đây cực kì đa dạng, quán ở trung tâm, rộng rãi, dễ tìm. Giá rất ok, tầm 15:-25k phục vụ nhanh. Đồ ăn thi đậm đà, ngon. Hôm trước mình ăn mì quảng thấy ok lắm. sẽ ghé lại lần sau.",7.6
"Ăn mấy lần ở quán và cũng đã review rồi. Các món bánh ở đây rất ngon. Nhưng bữa nay ăn thử lẩu thì có vẻ khá bt. Nồi lẩu cho 2 ng mà siêu nhiều, phải 4 ng ăn mới nổi. Nấm rau củ rất nhiều nhưng nấm ko đc ngon, hơi hăng, rau ko đc tươi, thơm cắt chưa hết mắt. Nước lẩu cũng ko ngọt nấm mà hơi hắc. Thêm nữa lag đậu hũ bỏ vào nên là đậu hũ non thì ngon hơn lag đậu hũ thường.
Nước chanh dây của quán hơi ngọt, màu đậm, kiểu nhe đc ép sẵn để lâu nên hơi dở.",7.0
"Thuý là quán chay thấy hót dễ sợ luôn
Đó lúc nào ghé đến cũng phải đứng đợi tầm 5-10 phút mới có bàn
Mà menu ở đây nhìn rất đa dạng nên lựa chọn món để ăn loạn cả mắt luôn 👑👑👑
Mình gọi bún căng nướng kiểu thịt nướng chay
Cao lầu chạy với bầu trúc chiên giòn ướp giá vị thấm tháp
Lần đầu thử mỳ xào giòn cũng rất OK, nấm xào củ cải giòn giòn xực xực rồi thêm rau củ làm cho món này lạ miệng mà k ngán
Đồng giá 20k phần lớn, phần nhỏ 15k.nhân viên hơi chậm 😂😂😂",8.0
"Lẫu nấm chay! 
Nghe tiếng quán bán chay cũng lâu lâu lắm rồi giờ mới có dịp được thưởng thức. Mình thèm rau nên ưng đi ăn lẫu nấm rau. Review về quán như sau:
1. Không gian: quán sạch sẽ, bàn ghế lịch sự, sạch sẽ.
2. Thức ăn: mình chỉ ăn mỗi lẫu nấm phần cho hai người nên chỉ review về cái này thôi, phần lẫu như trong hình nước lẫu và nấm đã được cho sẵn vào nồi chỉ có bún và rau là bày ra đĩa. Nước dùng lẫu không có gì đặc biệt vị giống vị canh chua chay ở nhà mình hay nấu. Về phần trình bày mình ưng được bỏ nấm ra đĩa hơn là bỏ hết vào nồi. Nồi lẫu là nồi điện nên khá sạch sẽ. 
3. Giá cả: phần lẫu như hình giá 100k cho hAi ngừoi ăn. 
4. Phục vụ: buổi trưa không đông khách nhưng phục vụ hơi chậm, nhân viên không nhiệt tình.",6.6
"Mình thường hay ăn quán này, cũng được chục năm nay, từ khi quán còn chưa mở rộng.
Mình thấy các món chay ở đây đa dạng, rất nhiều sự chọn lựa cho khách, và nấu cũng vừa ăn.
Hiện tại không gian quán mở rộng, bàn ghế trang bị nhiều hơn, quán nhìn sáng và rộng rãi hơn.
Tuy nhiên cứ đến ngày rằm hay mồng 1 thì lại rất đông khách, khách thì bình thường nha, mà có chị chủ (ko bit rõ phải chủ quán ko) mà gọi món ré rõ to, hay càu nhàu là la hét nhân viên phục vụ mà làm mình ngồi ăn mất cả ngon í, nghe đau tai chi lạ :((
Hôm nay ăn chay, cty mình gần đây nên qua ăn, vẫn thấy chị ấy, chị vẫn như xưa :""(( ối ồi, chỉ mong quán cải thiện được cái vụ đó thôi.
Bán chay, mà ngồi ăn thấy nhói tai kiểu này.... nhác quay lại!",7.8
"chay thúy là 1 quán có niên kì khá lâu ở ĐN, đa phần quán thấy luôn luôn đông, order phải liên lạc với nhau bằng bộ đàm
thật là hiện đại quá mức
nhìn sáng có vẻ sang chảnh nhưng giá cả bình dân tất cả các món đồng giá từ 15~20k 
đây là quán chay mình thấy nhiều món nhất đoa, khô có khô, nước coa nươc, xào có xào luôn
đã thế lại có thêm mấy loaii bánh ít, bánh ram vân vân & mây mây
mình lại hay chọn cao lầu, món này làm ngon lại dễ ăn, bù trúc chiên giòn ướp đồ màu làm nhân cao lầu
bún chay cũng ok
quán bán suốt năm nên dành cho những người ăn chay trường có thể ghé",8.4
"Cứ mỗi lần ăn chay mà lười nấu là lại đến quán chay này.Đồ ăn ở đây hợp khẩu vị gia đình mình lắm.Cơ mà vì nấu ngon nên hút khách cực,lúc nào đến cũng full bàn và phải chờ khá lâu mới được phục vụ 😭😭",5.2
"Rằm tháng giêng đc bạn dắt tới đây ăn, ko ngờ quán nì cũng nổi tiếng vậy. Quán đông nghịt, nên phục vụ hơi lâu tí. Ko gian sáng sủa, tương đối sạch sẽ. Thích ăn mấy món bánh nên tụi mình gọi 1 đĩa bánh bèo ( nhân ngon, chất bánh vừa vẹn), 1 đĩa bánh gói( siêu ngon, mua về cho mẹ cũng khen ngon, nhân chay mà còn ngon hơn bánh mặn), 1 đĩa bột lọc( khá ngon), 1 đĩa bún xào nghệ (bạn mình ăn cũng khen), 2 cái bánh bao( vỏ bánh hơi mỏng, vị ok). Nói chung là đồ ăn ko có gì để chê, giá cả khá ok, ăn cả đống cả mua về mà có 110k. Cô chủ tính tiền hơi hách dịch tí nhưng thui kệ, chắc quán hot nên vậy.",7.6
"Quán chay này thì ở Đà Nẵng quá nổi tiếng rồi và bây giờ phần lớn khách hàng của quán đều là người ngoại tỉnh hoặc là khách quốc tế. 
Trời mưa này mà làm một nồi lẫu chay nóng nóng cho thanh tịnh thì tuyệt cú mèo. Một lẫu cho 7 người, khá lớn và có nhiều nhân... bọn mình ăn rất thoải mái. Sau đó có gọi thêm bánh xèo chay nữa, quả thật rất ấn tượng, bánh lớn và và giòn, không có dầu nhiều :) quất cỡ 3 cuốn là lăn bụng về nhà rồi!
Lần sau sẽ có ghé quán nữa :D",7.8
"Đi du lịch mà trúng ngay ngày rằm nên kiếm đc quán chay ăn khá thích 
Lẩu chay 2 người ăn khá vừa miệng, mình còn ăn thêm mì quảng chay nữa, rau sống ngon.
Đi vào ngày rằm nên quán đông, phục vụ nhanh. Noi chung là hợp với bạn nào đang ăn chay nha, nhớ thử món lẩu 👍🏻",7.0
"Quán chay Thuý đông nghịt vào. Những ngày rằm
Mỗi lần đi hôm đó là coi nhnhư chạy giặc aaaaa

Thích nhất là món cao. Lầu cuả ququán vì hay ăn
Làm 1 tô cũng ổn đoa chứ
Phải nói quán này có nhiều món cay nhất ở ĐĐN thì pải
MMỳ bún phở banha cuốn các kiểu 😂😂😂
Vô nhìn menu hông biết ăn uống gì bây giờ
Hiện đđại hơn là bán hàng bộ đàm
Quán đông nghịt nên đôi lúc ngồi đợi lâu 😂😂😂",7.4
"Mình không ăn chay nhưng vẫn rất thích quán này, dắt bạn ở Sài Gòn ra đi ăn bạn cũng khen tấm tắc luôn. Lên đọc review của mấy bạn thì thấy dính phốt thái độ nhiều quá. Hôm mình đến không phải rằm hay mùng một, quán không đông nên phục vụ cũng bình thường. Mình kéo một nhóm 5 người tới gọi mỗi 2 món mà nhân viên (mấy cô trung niên) cũng chỉ hỏi có gọi thêm món gì không 1-2 lần rồi thôi. Món ăn ngon mà giá cũng hợp lý nữa. Quán nhìn cũng sáng sủa lịch sự. Mỗi tội nằm trên đường một chiều mà cũng không nổi bật nên mình hay đi lố phải dắt xe vòng lại.",7.6
"Tới quán lúc khá đông khách, đợi cũng rất lâu mới có đồ ăn, nhưng đồ ăn rất bắt mắt, ăn cũng rất ngon, nghe bạn kiu quán này đc nên đến thử, menu rất đa dạng, nhìn ko biết nên chọn món nào luôn mà, giá cả cũng hợp lí, gọi cũng nhiều món, hầu như quán nào cũng ổn, ăn xong uống đậu nành rất đã, nhưng lần khác sẽ lựa giờ nào vừa khách để tới ăn thoải mái hơn, đông quá làm chất lượng giảm xuống khá nhiều, đồ ăn nguội, phục vụ lâu, tính tiền cũng lâu nữa.",7.8
"Hai chị em đến đây ăn chay mùng một. Vì mình đã ăn rồi nên không ăn thêm, chị mình chỉ kêu tô bún bò huế và 2 ly rau má. Bún thì mang ra rất nhanh nhưng rau má lâu siêu lâu, chị ăn nửa tô hơn mà vẫn chưa có, chắc bé nhân viên quên mất. Tới lúc gọi tính tiền, bé nhân viên ""dạ"" một tiếng rất lễ phép, tới bưng tô đi rồi... quên quay lại luôn. :v Đợi tầm 5p thì chị có việc cần giải quyết qua điện thoại, sẵn cô chủ tới mình nói tính tiền, mà quên tên món chị kêu, tầm 5 giây sau mới đọc được tên bún bò huế. Cô chủ to giọng mắng nhân viên (dù chả biết ai bưng) ""khách chưa ăn mà dọn đi để giờ người ta nói không nhớ rồi NÓI ĐẠI là tô bún bò huế, BIẾT SAO GIỜ""!!! Quái!!! Lần đầu tiên đi ăn mà cảm giác như đi xin thế này! Quán đang đông khách vì ngay mùng một, và các ánh mắt đồ dồn về hai chị em mình! :)) Lần đầu tiên đến quán, chưa ăn thử (bà chị thì nói ăn bình thường), và CHẮC CHẮN RẰNG mình sẽ KHÔNG BAO GIỜ đặt chân đến lần nữa! Bỏ tiền đi ăn để mang cục tức ra khỏi quán!",4.8
"Lâu lắm rồi mới ghé lại quán này xem thử thế nào hồi xưa quán cũ chặt không mới như bây giờ, bàn ghế nhiều rộng rãi nhìn sạch sẽ sang hơn nhiều 👍.
Trong trung tâm chính nhưng giờ đường này ngược chiều với lại chỗ để xe chật phải để qua bên đường, mà thấy quán vẫn đông khách như thường 😄.
Mình gọi đĩa cơm thập cẩm nhìn cũng hấp dẫn nhiều đồ ăn có đậu nữa cũng được, ở đây rất nhiều món ăn đa dạng và phong phú nhiều người ít ăn chay được cũng có thể ăn, nấu thấm 😊.
Dù rất đông mà phục vụ rất nhanh, thấy mấy bạn phục vụ nhiều đuối cũng tội nghiệp, nước uống giá cũng vừa tiền như rau má và chanh dây ☺️.",8.0
"Menu rất phonh phú, đồ ăn ok nhưng trong quán có cô cao to, mặc dữ ơi là dữ, hay la ré nhân viên, nhân viên dễ thương mà nhìn cái cô này là hết muốn tu, ăn chay cũng ko ngon luôn.

Bác chủ quán nên xem lại cô này. Để ya thấy bác rất chăm chút cho quán, nhưng bác quên mất cô này là quán ảnh hưởng !",4.4
"Tự nhiên thèm đồ chay nên mò qua Thúy mua đồ về ăn
Một phần cơm chay 20k mà nhiều đồ ăn, cơm hơi khô một xí
Không gian rộng, sạch sẽ
Phục vụ nhanh",7.6
"Ăn hôm mồng 1 giờ mới viết rì viu, đông khủng khiếp luôn, biết là chắc chắn sẽ đông rồi mà vô vẫn ngợp, hihi, đông thì đông chứ gọi món ra nhanh lắm, lạ mắt với kiểu chú nhân viên gọi món bằng hẳn micro, không gian rộng, tầng trệt ngồi sâu vào gian bếp, còn cả tầng 2 nữa, vậy mà cũng chưa đủ để chứa khách, menu đa dạng lắm, mình định cơm kia nhưng bị hết nên gọi một mì quảng, một mì xào, đa số nhìn thì món nào cũng hai giá là tô nhỏ, tô to đấy, thế nhưng mình gọi nhỏ, thì chị nv bảo hết nhỏ, còn to thôi :))) cũng chịu, pepsi để giá 7k mà khi tính tiền thành 10k, cũng ko là bao nên mình cũng im luôn 😂 đồ ăn ổn, nhưng rau sống hơi ko tươi",7.4
Quán ăn chay mình ăn lần đầu tiên trong đời cảm nhận là đồ ăn ngon.. 2 đứa vào gọi 1 nồi lẩu vs 1 đĩa bánh beoc mà thanh toán có 130k... rẻ ghê... quán lúc nào cũng đông khách đặc biệt buổi tối,5.0
"Đây là quán chay theo mình nghĩ thì là quán ngon nhất và sạch sẽ, chất lượng nhất Đà Nẵng. Quán bán rất nhiều món và món nào cũng ngon. Đã vậy giá còn rất trung bình 15-20k 1 món. Mình thường tới đây để ăn chay, nói chung rất rất hài lòng về quán.",9.6
"Quán chay đông khách trước h mình thấy
phải nói là có sang trọng đó, rộng rãi mà nhìn đâu cũng thấy người
Giống như cư dân ĐN đổ dồn về quán này ăn chay
Menu cực nhiều món, phải đi kiếm chỗ để ngồi, phục vụ lâu quá
Chất lượng đồ ăn thì không chê được, ngon và nhìn rất hấp dẫn
Nhân viên liên lạc bằng bộ đàm
Giá cả phải chăng, 20k đồng giá bún mỳ cao lầu phở các kiểu",7.8
